"Get a job: The University of Oklahoma is looking for a Gameplay ProgrammerThe K20 Center at the University of Oklahoma is looking for an individual interested in infusing sound game mechanics into educational games, and a candidate that is proficient in the Unity 3D game engine.","Mar 30, 2016",NONE,Game developer,https://www.gamedeveloper.com/programming/get-a-job-the-university-of-oklahoma-is-looking-for-a-gameplay-programmer,"The K20 Center at the University of Oklahoma is looking for an individual interested in infusing sound game mechanics into educational games, and a candidate that is proficient in the Unity 3D game engine."
"Spareware: A launch date postmortemWe at Rusto have just released Spareware on Xbox One on 18th of March 2016. The development of the title started back in 2014 by the three owners of the company. So how did we get here, what went wrong with the project & what do we plan to do now?","Mar 18, 2016",by Sako Salovaara Blogger,Game developer,https://www.gamedeveloper.com/production/spareware-a-launch-date-postmortem,"We at Rusto have just released Spareware on Xbox One on 18th of March 2016. The development of the title started back in 2014 by the three owners of the company. So how did we get here, what went wrong with the project & what do we plan to do now?"
"Do we really need game testers?Do we really need game testers when we move to a more Agile way of developing games? If the development teams own the quality of their product and do their own testing, is there really a place for dedicated game testers?","Mar 07, 2016",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/programming/do-we-really-need-game-testers-,"Do we really need game testers when we move to a more Agile way of developing games? If the development teams own the quality of their product and do their own testing, is there really a place for dedicated game testers?"
"UX Walkthrough: Anatomy of a Usability Test in Video Games (Part-2)This series takes the subject of User Experience design in games a step further by sharing with you practically applied qualitative methods and techniques used in UX process and demystifying it, I aptly call this series UX Walkthrough.","Jan 21, 2016",by Om Tandon Blogger,Game developer,https://www.gamedeveloper.com/production/ux-walkthrough-anatomy-of-a-usability-test-in-video-games-part-2-,"This series takes the subject of User Experience design in games a step further by sharing with you practically applied qualitative methods and techniques used in UX process and demystifying it, I aptly call this series UX Walkthrough."
Writing a Game Engine from Scratch - Part 4: Graphics LibraryWriting an Engine from scratch can be a daunting task. In this Part we delve into depths of Graphics Library Programming. We look at how to write our own Rasterizer in order to understand fully how to use OpenGL/DirectX and possibly Vulkan to full extent!,"Jan 12, 2016",by Michael Kissner Blogger,Game developer,https://www.gamedeveloper.com/programming/writing-a-game-engine-from-scratch---part-4-graphics-library,Writing an Engine from scratch can be a daunting task. In this Part we delve into depths of Graphics Library Programming. We look at how to write our own Rasterizer in order to understand fully how to use OpenGL/DirectX and possibly Vulkan to full extent!
"Scanning RoslynThe long wait is finally over. We have released a static code analyzer PVS-Studio 6.00 that supports analysis of C# projects. Now it can analyze projects written in languages C, C++, C++/CLI, C++/CX, and C#. For this release, we have prepared a report abo","Dec 28, 2015",by Irina Zamogilnaya Blogger,Game developer,https://www.gamedeveloper.com/programming/scanning-roslyn,"The long wait is finally over. We have released a static code analyzer PVS-Studio 6.00 that supports analysis of C# projects. Now it can analyze projects written in languages C, C++, C++/CLI, C++/CX, and C#. For this release, we have prepared a report abo"
"Between Success and Failure - I Can't Escape: Darkness Post MortemThree months after the release of I Can't Escape: Darkness, we hit 666 sales. Neither an obvious success or failure, it got me thinking about the meaning of success. Thoughts and a breakdown of the game's development within.","Dec 23, 2015",by David Maletz Blogger,Game developer,https://www.gamedeveloper.com/production/between-success-and-failure---i-can-t-escape-darkness-post-mortem,"Three months after the release of I Can't Escape: Darkness, we hit 666 sales. Neither an obvious success or failure, it got me thinking about the meaning of success. Thoughts and a breakdown of the game's development within."
"Video (screencast) Are you Designing a Game, or Throwing one Together?Creativity in game design may amount to about 10% of the whole. The rest is more or less engineering/project management. Some people rely on trial & error (guess & check), throwing things against a wall to see what sticks. Find a more efficient method!","Dec 21, 2015",by Lewis Pulsipher Blogger,Game developer,https://www.gamedeveloper.com/design/video-screencast-are-you-designing-a-game-or-throwing-one-together-,"Creativity in game design may amount to about 10% of the whole. The rest is more or less engineering/project management. Some people rely on trial & error (guess & check), throwing things against a wall to see what sticks. Find a more efficient method!"
"Gear VR Optimization Tips: A Look Into Finding Monsters VRFrom Black River Studios, Finding Monsters VR was released along with GearVR consumer launch. This articles covers the process and optimization tips used in the game.","Dec 18, 2015",by Phil Lira Blogger,Game developer,https://www.gamedeveloper.com/programming/gear-vr-optimization-tips-a-look-into-finding-monsters-vr,"From Black River Studios, Finding Monsters VR was released along with GearVR consumer launch. This articles covers the process and optimization tips used in the game."
"7 tips to help building a better experience on VRHow the user experience of Finding Monsters Adventure for VR was designed after it's mobile version. Here are 7 tips for developers to create great experiences in virtual reality. From testing to motion sickness, learn what we've learned in this project.","Dec 11, 2015",by Gabriela Thobias Blogger,Game developer,https://www.gamedeveloper.com/design/7-tips-to-help-building-a-better-experience-on-vr,"How the user experience of Finding Monsters Adventure for VR was designed after it's mobile version. Here are 7 tips for developers to create great experiences in virtual reality. From testing to motion sickness, learn what we've learned in this project."
"Moving the Needle with TechIf you had $1 million dollars and wanted to move the needle on tech in games, what would you do? That was the question asked to me a little while ago and I thought I'd share what I came up with.","Nov 09, 2015",by Tom Hubina Blogger,Game developer,https://www.gamedeveloper.com/programming/moving-the-needle-with-tech,"If you had $1 million dollars and wanted to move the needle on tech in games, what would you do? That was the question asked to me a little while ago and I thought I'd share what I came up with."
Design 101: PlaytestingPlaytesting seems simple. Don't you just play the game and see what happens?,"Nov 05, 2015",by Dan Felder Blogger,Game developer,https://www.gamedeveloper.com/design/design-101-playtesting,Playtesting seems simple. Don't you just play the game and see what happens?
"Classic Postmortem: Asheron's CallThis long-running MMORPG turns 16 today. Designer Toby Ragaini wrote a postmortem of the game's design Game Developer magazine, which is published here online for the first time to mark the occasion.","Nov 02, 2015",by Game Developer Staff,Game developer,https://www.gamedeveloper.com/design/classic-postmortem-i-asheron-s-call-i-,"This long-running MMORPG turns 16 today. Designer Toby Ragaini wrote a postmortem of the game's design Game Developer magazine, which is published here online for the first time to mark the occasion."
"UX Walkthrough: Anatomy of a Usability Test in Video Games (Part-1)This series takes the subject of User Experience design in games a step further by sharing with you practically applied qualitative methods and techniques used in UX process and demystifying it, I aptly call this series UX Walkthrough.","Oct 30, 2015",by Om Tandon Blogger,Game developer,https://www.gamedeveloper.com/production/ux-walkthrough-anatomy-of-a-usability-test-in-video-games-part-1-,"This series takes the subject of User Experience design in games a step further by sharing with you practically applied qualitative methods and techniques used in UX process and demystifying it, I aptly call this series UX Walkthrough."
"The secret to designing the perfect level?Using rules, grid, ""actions"", time, trial, error, modifications, improvements, doing things differently, bad decisions, starting all over, and more to design the levels of Toto Temple Deluxe!","Oct 07, 2015",by Yowan Langlais Blogger,Game developer,https://www.gamedeveloper.com/design/the-secret-to-designing-the-perfect-level-,"Using rules, grid, ""actions"", time, trial, error, modifications, improvements, doing things differently, bad decisions, starting all over, and more to design the levels of Toto Temple Deluxe!"
Spending Time to Save MoneyThis post explains our experience delaying production on art assets while prototyping and developing our core gameplay in order to save budget.,"Sep 23, 2015",by Keaton White Blogger,Game developer,https://www.gamedeveloper.com/production/spending-time-to-save-money,This post explains our experience delaying production on art assets while prototyping and developing our core gameplay in order to save budget.
3 steps to improve your game’s graphicsWe have a strong tendency to judge a book by its cover. It takes but a split-second for our opinion of a visual design to be tinted. Positively or negatively. Here are 3 paths you can explore to improve your game's graphics and its appeal.,"Sep 17, 2015",by Nathan Lovato Blogger,Game developer,https://www.gamedeveloper.com/art/3-steps-to-improve-your-game-s-graphics,We have a strong tendency to judge a book by its cover. It takes but a split-second for our opinion of a visual design to be tinted. Positively or negatively. Here are 3 paths you can explore to improve your game's graphics and its appeal.
"Data obsession and the politics of factsOn this post I talk about situations I’ve seen where the excitement about the potential of data can cause multiple issues on otherwise good teams, including the support of the bad politics environment they are supposed to prevent.","Sep 08, 2015",by Andreas Papathanasis Blogger,Game developer,https://www.gamedeveloper.com/production/data-obsession-and-the-politics-of-facts,"On this post I talk about situations I’ve seen where the excitement about the potential of data can cause multiple issues on otherwise good teams, including the support of the bad politics environment they are supposed to prevent."
"Small Indie Reaches for the Skies - The Making of HerokiPostmortem of SEGA and indie developer Picomy's premium action-adventure platformer, Heroki--a retrospective on the five year development process of bringing the game to life.","Aug 31, 2015",by Michael Balm Blogger,Game developer,https://www.gamedeveloper.com/design/small-indie-reaches-for-the-skies---the-making-of-heroki,"Postmortem of SEGA and indie developer Picomy's premium action-adventure platformer, Heroki--a retrospective on the five year development process of bringing the game to life."
Using Map/Reduce to Run Bulk SimulationsThis article describes an approach using existing Map/Reduce tools to test games that have a high degree of variability in players’ starting scenarios to verify and improve on the initial engagement.,"Aug 24, 2015",by Sean Austin Blogger,Game developer,https://www.gamedeveloper.com/programming/using-map-reduce-to-run-bulk-simulations,This article describes an approach using existing Map/Reduce tools to test games that have a high degree of variability in players’ starting scenarios to verify and improve on the initial engagement.
"How to Use Image Recognition for Mobile Game TestingThis blog will introduce a quick way to adopt image recognition for your mobile game testing. Learn how to use open standards, cross-platform approach (both for Android and iOS) and enable fast, accurate and result-driven tests for mobile games.","Aug 17, 2015",by Ville-Veikko Helppi Blogger,Game developer,https://www.gamedeveloper.com/programming/how-to-use-image-recognition-for-mobile-game-testing,"This blog will introduce a quick way to adopt image recognition for your mobile game testing. Learn how to use open standards, cross-platform approach (both for Android and iOS) and enable fast, accurate and result-driven tests for mobile games."
High Performance Networking in the CloudToday we’re talking about server IO throughput for MMO twitch gaming at the extreme end.,"Jul 27, 2015",by Ben Adams Blogger,Game developer,https://www.gamedeveloper.com/programming/high-performance-networking-in-the-cloud,Today we’re talking about server IO throughput for MMO twitch gaming at the extreme end.
Beta testing/replication on video game cognition researchAn examination of three studies that failed to replicate past findings on the cognitive benefits of video games.,"Jul 01, 2015",by Wai Yen Tang Blogger,Game developer,https://www.gamedeveloper.com/design/beta-testing-replication-on-video-game-cognition-research,An examination of three studies that failed to replicate past findings on the cognitive benefits of video games.
"Post-Mortem for Nubs' Adventure, an exploratory platformer for iOS and AndroidA post mortem article about the development of Nubs' Adventure, a 2D platformer (mobile, PC). It addresses topics such as motivation and art creation, highlights the good and bad parts of development and offers data regarding how long the development took","Jun 02, 2015",by Maximilian Csuk Blogger,Game developer,https://www.gamedeveloper.com/design/post-mortem-for-nubs-adventure-an-exploratory-platformer-for-ios-and-android,"A post mortem article about the development of Nubs' Adventure, a 2D platformer (mobile, PC). It addresses topics such as motivation and art creation, highlights the good and bad parts of development and offers data regarding how long the development took"
"Godot First-impressions as Game Development StudentsA brief analysis of Godot Game engine, from the point of view of a small group of Game-dev Students!","Jun 01, 2015",by Henrique Alves Blogger,Game developer,https://www.gamedeveloper.com/design/godot-first-impressions-as-game-development-students,"A brief analysis of Godot Game engine, from the point of view of a small group of Game-dev Students!"
"Get a job: iRacing is hiring a QA EngineerThe folks responsible for the ultra-accurate racing simulator game iRacing are hoping to bring on an experienced engineer who can work alongside the QA teams in the comapny's Bedford, MA office.","Apr 09, 2015",NONE,Game developer,https://www.gamedeveloper.com/programming/get-a-job-iracing-is-hiring-a-qa-engineer,"The folks responsible for the ultra-accurate racing simulator game iRacing are hoping to bring on an experienced engineer who can work alongside the QA teams in the comapny's Bedford, MA office."
Building an indie Server for a MOBA/MMORPGA study of some of the current available types of game servers for our games,"Apr 01, 2015",by Juan Belon Perez Blogger,Game developer,https://www.gamedeveloper.com/design/building-an-indie-server-for-a-moba-mmorpg,A study of some of the current available types of game servers for our games
"PebbleQuest: 25kB of AwesomePostmortem analysis of PebbleQuest, an action-RPG written in C for the Pebble watch, followed by my thoughts on the future of smartwatch gaming.","Mar 30, 2015",by David Drake Blogger,Game developer,https://www.gamedeveloper.com/design/pebblequest-25kb-of-awesome,"Postmortem analysis of PebbleQuest, an action-RPG written in C for the Pebble watch, followed by my thoughts on the future of smartwatch gaming."
"Spellblade PostmortemThis postmortem covers what went right, wrong and what we learned while developing Spellblade. a student game project at SMU`s Guildhall.","Mar 27, 2015",by Marcelo Raimbault Blogger,Game developer,https://www.gamedeveloper.com/production/spellblade-postmortem,"This postmortem covers what went right, wrong and what we learned while developing Spellblade. a student game project at SMU`s Guildhall."
"Testing in a Scrum TeamIn this article I will discuss what types of testing I think should be done by a Scrum Team, and what types could be done by someone outside of the team.","Mar 20, 2015",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/production/testing-in-a-scrum-team,"In this article I will discuss what types of testing I think should be done by a Scrum Team, and what types could be done by someone outside of the team."
"Prototyping modes for a competitive typing gameLooking back at the lessons learned when designing rules for the competitive typing game ""Typefighters"".","Feb 24, 2015",by Christian Reuter Blogger,Game developer,https://www.gamedeveloper.com/design/prototyping-modes-for-a-competitive-typing-game,"Looking back at the lessons learned when designing rules for the competitive typing game ""Typefighters""."
"Postmortem: Traps for Friends - our attempt at fair IAP multiplayerTwo years ago, we decided to improve the lack of turn-based PvP on mobile. How can we make a multiplayer game fair and IAP-based at the same time? That was a tough question that I hope we solved well.","Feb 17, 2015",by Ivan Mir Blogger,Game developer,https://www.gamedeveloper.com/design/postmortem-traps-for-friends---our-attempt-at-fair-iap-multiplayer,"Two years ago, we decided to improve the lack of turn-based PvP on mobile. How can we make a multiplayer game fair and IAP-based at the same time? That was a tough question that I hope we solved well."
Octodad: Dadliest Catch Post-Mortem Pt. 3: DesignOctodad: Dadliest Catch was as silly and messy to design as it was to play. Learn about the pitfalls and pratfalls that befell the team as they struggled to make it.,"Feb 10, 2015",by Kevin Zuhn Blogger,Game developer,https://www.gamedeveloper.com/design/octodad-dadliest-catch-post-mortem-pt-3-design,Octodad: Dadliest Catch was as silly and messy to design as it was to play. Learn about the pitfalls and pratfalls that befell the team as they struggled to make it.
"Initial Experiences with Live User Test for GamesI have always been interested in Live User Test since I first heard about it, but I have never had the opportunity to try it out until now. This article summarises my initial experience with crowd testing / live user test for finding and reproducing bugs.","Feb 02, 2015",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/programming/initial-experiences-with-live-user-test-for-games,"I have always been interested in Live User Test since I first heard about it, but I have never had the opportunity to try it out until now. This article summarises my initial experience with crowd testing / live user test for finding and reproducing bugs."
"Lessons learned from rapid game design and prototypingAfter an intense month of game design and prototyping, there are a few lessons I took away from the process that can be helpful to you in the future.","Feb 02, 2015",by Tony Ramirez Blogger,Game developer,https://www.gamedeveloper.com/design/lessons-learned-from-rapid-game-design-and-prototyping,"After an intense month of game design and prototyping, there are a few lessons I took away from the process that can be helpful to you in the future."
"How to create game rankings with WiMi5This tutorial shows how to deal with Rankings in HTML5 games created with WiMi5. It’s very easy to handle, we can sum it up in three steps.","Jan 21, 2015",by Jose Maria Martinez Blogger,Game developer,https://www.gamedeveloper.com/programming/how-to-create-game-rankings-with-wimi5,"This tutorial shows how to deal with Rankings in HTML5 games created with WiMi5. It’s very easy to handle, we can sum it up in three steps."
"Balancing Multiplayer Games - Intuition, Iteration and NumbersThis article explores our internal process development at Relic Entertainment over the last three years as it relates to balance. It concludes by offering a design technique geared towards improving efficiency and product quality.","Jan 15, 2015",by Peter Qumsieh Blogger,Game developer,https://www.gamedeveloper.com/design/balancing-multiplayer-games---intuition-iteration-and-numbers,This article explores our internal process development at Relic Entertainment over the last three years as it relates to balance. It concludes by offering a design technique geared towards improving efficiency and product quality.
"Unit tests vs. functional tests – round 101""Trying to explain the best way I can 
that both the unit tests and the functional ones
are your friends...""

...and how can you tell the difference (I couldn't make it rime)","Jan 13, 2015",by Piotr Trochim Blogger,Game developer,https://www.gamedeveloper.com/programming/unit-tests-vs-functional-tests-round-101,"""Trying to explain the best way I can 
that both the unit tests and the functional ones
are your friends...""

...and how can you tell the difference (I couldn't make it rime)"
"A Primer on Repeatable Random NumbersIf you're creating anything procedural, you're almost guaranteed to come in need of random numbers at one point. In this article we'll look into two different ways to produce random numbers - random number generators and random hash functions.","Jan 05, 2015",by Rune Skovbo Johansen Blogger,Game developer,https://www.gamedeveloper.com/programming/a-primer-on-repeatable-random-numbers,"If you're creating anything procedural, you're almost guaranteed to come in need of random numbers at one point. In this article we'll look into two different ways to produce random numbers - random number generators and random hash functions."
Testing for Partial Visibility in Unity3DA method of determining if simple objects are partially visible to a camera in Unity3D.,"Jan 05, 2015",by Charles Cordingley Blogger,Game developer,https://www.gamedeveloper.com/programming/testing-for-partial-visibility-in-unity3d,A method of determining if simple objects are partially visible to a camera in Unity3D.
A critique of MVC/MVVM as a pattern for game developmentI'll try to explore the status of usefulness of design patterns like MVC and MVVM for large scale game development. I'll try to see if they provide any additional benefits in terms of being more organized coding practices and more design friendly or not.,"Dec 29, 2014",by Ashkan Saeedi Mazdeh Blogger,Game developer,https://www.gamedeveloper.com/design/a-critique-of-mvc-mvvm-as-a-pattern-for-game-development,I'll try to explore the status of usefulness of design patterns like MVC and MVVM for large scale game development. I'll try to see if they provide any additional benefits in terms of being more organized coding practices and more design friendly or not.
An Agile Process that Worked WellHow to Story Point and run 3-week Sprints in a non-Death March manner. They might even enjoy working this way.,"Dec 08, 2014",by Paul Furio Blogger,Game developer,https://www.gamedeveloper.com/production/an-agile-process-that-worked-well,How to Story Point and run 3-week Sprints in a non-Death March manner. They might even enjoy working this way.
"It's time to break the chains!Three game concepts were formulated in my mind and it was the moment for me to open my mind, break the chains - in the finest sense of the phrase - and start my own way up. I knew if I went on working for Zeptolab the games would never be created.","Oct 27, 2014",by Alex Tarasenko Blogger,Game developer,https://www.gamedeveloper.com/design/it-s-time-to-break-the-chains-,"Three game concepts were formulated in my mind and it was the moment for me to open my mind, break the chains - in the finest sense of the phrase - and start my own way up. I knew if I went on working for Zeptolab the games would never be created."
"Initial thoughts on live user testing for gamesWhat is the purpose of live user testing (closed alpha, closed beta, open beta, and similar) for a game, from a test perspective?","Oct 23, 2014",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/programming/initial-thoughts-on-live-user-testing-for-games,"What is the purpose of live user testing (closed alpha, closed beta, open beta, and similar) for a game, from a test perspective?"
"Infinitesimal Offset MeshesA technique we use in PathEngine with offset mesh vertices to eliminate a bunch of special case conditions, such as vertex crossings and exactly on edge points, and simplify our mesh based geometry.","Oct 17, 2014",by Thomas Young Blogger,Game developer,https://www.gamedeveloper.com/programming/infinitesimal-offset-meshes,"A technique we use in PathEngine with offset mesh vertices to eliminate a bunch of special case conditions, such as vertex crossings and exactly on edge points, and simplify our mesh based geometry."
8 tips for a smooth launch to your indie game8 essential tips to ensure that you have a smooth launch during the exceptionally important initial phase of your indie game's release.,"Oct 06, 2014",by Jesse Attard Blogger,Game developer,https://www.gamedeveloper.com/programming/8-tips-for-a-smooth-launch-to-your-indie-game,8 essential tips to ensure that you have a smooth launch during the exceptionally important initial phase of your indie game's release.
"Solving the ""unsolvable"" issue of mobility in VRTo many, VR has an ""unsolvable"" problem when it comes to basic mobility of the player.  But is it possible we're coming at this issue from a bad direction?  Perhaps our goal of a universally accepted control scheme is actually hampering us?","Sep 30, 2014",by Lee Perry Blogger,Game developer,https://www.gamedeveloper.com/design/solving-the-quot-unsolvable-quot-issue-of-mobility-in-vr,"To many, VR has an ""unsolvable"" problem when it comes to basic mobility of the player.  But is it possible we're coming at this issue from a bad direction?  Perhaps our goal of a universally accepted control scheme is actually hampering us?"
"Codifying Game & Test Knowledge in Tests?How much information should your test cases (or test missions, charters, or other types or similar test artifacts) include? What are the pros and cons of adding lots of detailed information in your test cases?","Sep 29, 2014",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/production/codifying-game-test-knowledge-in-tests-,"How much information should your test cases (or test missions, charters, or other types or similar test artifacts) include? What are the pros and cons of adding lots of detailed information in your test cases?"
"Optimizing Tower Defense for FOCUS and THINKING - Defender's QuestBest practices for Tower Defense game design, as long as you share the same highly opinionated design goals as me.","Sep 23, 2014",by Lars Doucet Blogger,Game developer,https://www.gamedeveloper.com/design/optimizing-tower-defense-for-focus-and-thinking---defender-s-quest,"Best practices for Tower Defense game design, as long as you share the same highly opinionated design goals as me."
How a Game Tester Adds ValueHow does a professional game tester add value to a game development studio? Can you measure this value in a good way? I will try to give my view on this subject.,"Sep 11, 2014",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/programming/how-a-game-tester-adds-value,How does a professional game tester add value to a game development studio? Can you measure this value in a good way? I will try to give my view on this subject.
"Acceptance Criteria as Requirements and TestsRequirements can be very problematic. Either they are too detailed, and cost a fortune to create and maintain, or they are vague, which causes confusion. One potential solution explored here is to use acceptance criteria as both requirements and tests.","Sep 01, 2014",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/programming/acceptance-criteria-as-requirements-and-tests,"Requirements can be very problematic. Either they are too detailed, and cost a fortune to create and maintain, or they are vague, which causes confusion. One potential solution explored here is to use acceptance criteria as both requirements and tests."
"Game Testing: Exploring the Test SpaceIn this article I will try to give a list of different types of test that I think should at least be considered before development of a new game starts. This will not be a complete, all-comprehensive list, but my hope is that it will be a good start.","Aug 21, 2014",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/programming/game-testing-exploring-the-test-space,"In this article I will try to give a list of different types of test that I think should at least be considered before development of a new game starts. This will not be a complete, all-comprehensive list, but my hope is that it will be a good start."
Chambara PostmortemKevin Wong discusses the development process of Team Ok's BAFTA-nominated Dare to be Digital stealth-game.,"Aug 13, 2014",by Kevin Wong Blogger,Game developer,https://www.gamedeveloper.com/design/chambara-postmortem,Kevin Wong discusses the development process of Team Ok's BAFTA-nominated Dare to be Digital stealth-game.
Evolving Test in the Video Game Industry - Part 2The second installment of Evolving Test in the Video Game Industry. This article focuses primarily on the move from a Waterfall to an Agile production methodology and how to adjust your test teams to meet this new paradigm.,"Aug 12, 2014",by Mike Burghart Blogger,Game developer,https://www.gamedeveloper.com/programming/evolving-test-in-the-video-game-industry---part-2,The second installment of Evolving Test in the Video Game Industry. This article focuses primarily on the move from a Waterfall to an Agile production methodology and how to adjust your test teams to meet this new paradigm.
Systematic Inventive Thinking and Game TestingThis article will explore how you can use the Systematic Inventive Thinking Method to generate tests with user behavior as a starting point.,"Aug 01, 2014",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/programming/systematic-inventive-thinking-and-game-testing,This article will explore how you can use the Systematic Inventive Thinking Method to generate tests with user behavior as a starting point.
Why game testers should be integrated into the development teamsJeff Sutherland recently wrote about that being agile means getting rid of separate test teams. So why should game testers not be a separate team? Why should most game testers be integrated into the development teams? This is my opinion on the subject.,"Jul 25, 2014",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/programming/why-game-testers-should-be-integrated-into-the-development-teams,Jeff Sutherland recently wrote about that being agile means getting rid of separate test teams. So why should game testers not be a separate team? Why should most game testers be integrated into the development teams? This is my opinion on the subject.
Differences between Software Testing and Game TestingWhat is the major difference between testing an application or a software system compared to testing a game?,"Jul 21, 2014",by Johan Hoberg Blogger,Game developer,https://www.gamedeveloper.com/programming/differences-between-software-testing-and-game-testing,What is the major difference between testing an application or a software system compared to testing a game?
"Behavior trees for AI: How they workAn introduction to Behavior Trees, with examples and in-depth descriptions, as well as some tips on creating powerful expressive trees.","Jul 18, 2014",by Chris Simpson Blogger,Game developer,https://www.gamedeveloper.com/programming/behavior-trees-for-ai-how-they-work,"An introduction to Behavior Trees, with examples and in-depth descriptions, as well as some tips on creating powerful expressive trees."
"Types of Designers“So who writes the story? Who designs the bosses? Do you make the levels? What about skill trees?” In an effort to clarify ""what does a game designer do?"" I write about the different TYPES of designers and give examples of the kind of work they do.","Jun 20, 2014",by Liz England Blogger,Game developer,https://www.gamedeveloper.com/design/types-of-designers,"“So who writes the story? Who designs the bosses? Do you make the levels? What about skill trees?” In an effort to clarify ""what does a game designer do?"" I write about the different TYPES of designers and give examples of the kind of work they do."
"Testing, Testing...Great - you've submitted a job application, your skills way exceed the job requirements, but would you mind taking a quick test? Having both taken and set tests myself, I offer some thoughts on how both employers and candidates benefit from the process.","Jun 07, 2014",by Martin McBain Blogger,Game developer,https://www.gamedeveloper.com/art/testing-testing-,"Great - you've submitted a job application, your skills way exceed the job requirements, but would you mind taking a quick test? Having both taken and set tests myself, I offer some thoughts on how both employers and candidates benefit from the process."
"UX & QA Testing: What's the Difference?A simple breakdown of the basic goals of user experience and quality assurance testing, and how they work together to help developers create better games.","Jun 02, 2014",by Lindsay Lauters Miller Blogger,Game developer,https://www.gamedeveloper.com/production/ux-qa-testing-what-s-the-difference-,"A simple breakdown of the basic goals of user experience and quality assurance testing, and how they work together to help developers create better games."
Introduction to Unity Test ToolsThis post introduces Unity Test Tools - an official package that simplifies creation and execution of automated tests directly from the Unity editor.,"May 20, 2014",by Lior Tal Blogger,Game developer,https://www.gamedeveloper.com/programming/introduction-to-unity-test-tools,This post introduces Unity Test Tools - an official package that simplifies creation and execution of automated tests directly from the Unity editor.
"Q&A: 'Welcome to the Future' - Designing Trials FusionRedLynx's Trials series is based on a simple concept, but can be devilishly difficult. We spoke with Trials Fusion lead designer Karri Kiviluoma about the game's development","May 14, 2014",by Kris Graft Publisher,Game developer,https://www.gamedeveloper.com/design/q-a-welcome-to-the-future---designing-i-trials-fusion-i-,"RedLynx's Trials series is based on a simple concept, but can be devilishly difficult. We spoke with Trials Fusion lead designer Karri Kiviluoma about the game's development"
"The ups and downs of doing online multiplayer as an indieIncluding online multiplayer is a difficult task, particularly for small teams. We speak to indies who've been in the trenches to get their take.","May 12, 2014",by Mike Rose Blogger,Game developer,https://www.gamedeveloper.com/design/the-ups-and-downs-of-doing-online-multiplayer-as-an-indie,"Including online multiplayer is a difficult task, particularly for small teams. We speak to indies who've been in the trenches to get their take."
"The Speed of a Keyboard, in Controller FormMy experience turning a keyboard-based game, ""Cook, Serve, Delicious!"" into a controller ready experience...while trying to maintain speed, accuracy and not modifying gameplay whatsoever.","May 01, 2014",by David Galindo Blogger,Game developer,https://www.gamedeveloper.com/design/the-speed-of-a-keyboard-in-controller-form,"My experience turning a keyboard-based game, ""Cook, Serve, Delicious!"" into a controller ready experience...while trying to maintain speed, accuracy and not modifying gameplay whatsoever."
"Vessel Port MortemPorting a game from PC to the PlayStation 3 can be tricky, but porting a game based around computationally expensive fluid simulation from PC to PS3 is even trickier. Tony Albrecht from Overbyte documents this port of a performance critical game.","Apr 30, 2014",by Tony Albrecht Blogger,Game developer,https://www.gamedeveloper.com/programming/vessel-port-mortem,"Porting a game from PC to the PlayStation 3 can be tricky, but porting a game based around computationally expensive fluid simulation from PC to PS3 is even trickier. Tony Albrecht from Overbyte documents this port of a performance critical game."
"User Testing with Limited ResourcesIndie devs face obvious constraints when it comes to user testing, but doing so is still a critical part of development. This article addresses how to design user-experiments when working on a budget, and the options available when resources are limited.","Apr 21, 2014",by Isla Schanuel Blogger,Game developer,https://www.gamedeveloper.com/design/user-testing-with-limited-resources,"Indie devs face obvious constraints when it comes to user testing, but doing so is still a critical part of development. This article addresses how to design user-experiments when working on a budget, and the options available when resources are limited."
"The Respect QA Deserves, or Finding the Right People and Making Them StayMost people in the industry agree that Quality Assurance is very important, but still many see it as no more than a stepping stone into the rest of the industry. How do we make QA Tester a more attractive job and how do we make the right people stay?","Apr 04, 2014",by Anna Jenelius Blogger,Game developer,https://www.gamedeveloper.com/production/the-respect-qa-deserves-or-finding-the-right-people-and-making-them-stay,"Most people in the industry agree that Quality Assurance is very important, but still many see it as no more than a stepping stone into the rest of the industry. How do we make QA Tester a more attractive job and how do we make the right people stay?"
"Postmortem: ""Pavel Piezo - Trip to the Kite Festival"", a game for learning languagesOur game “Pavel Piezo - Trip to the Kite Festival” has just been released for the first target platform. This postmortem is about the production of a multi-platform HTML5 game for learning languages.","Mar 13, 2014",by Carsten Germer Blogger,Game developer,https://www.gamedeveloper.com/programming/postmortem-quot-pavel-piezo---trip-to-the-kite-festival-quot-a-game-for-learning-languages,Our game “Pavel Piezo - Trip to the Kite Festival” has just been released for the first target platform. This postmortem is about the production of a multi-platform HTML5 game for learning languages.
